id,message,translation,date,like,count,language,url,human-eval,sub-category,classe
1313,Tabbas,Of course,2022-01-13T15:28:25+0000,0,1,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163506322670464&reply_comment_id=163559099331853,0,non-hateful,0
1314,Khalid Yusuf Adam saboda mi?,Khalid Yusuf Adam saboda mi?,2022-01-14T20:52:07+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163506322670464&reply_comment_id=641302183681148,0,non-hateful,0
1315,Sai kawai ka Basu matsuguni, Just give them shelter,2022-01-13T04:55:15+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163318992689197&reply_comment_id=163425476011882,0,non-hateful,0
1318,Ameen,Amen,2022-01-14T08:22:12+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163456376008792&reply_comment_id=483570849865024,0,non-hateful,0
1319,Ameen,Amen,2022-01-14T21:18:18+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163456376008792&reply_comment_id=2008246859350961,0,non-hateful,0
1321,Komai fulani to walllahi bazamu bare haka yaci gaba dafaruwa baa sai mun Kai buhari qara wajan Maha liccin mu," No matter what, by God, we will not be left like this. If it continues, then we will go to Buhari and ask our Maha Liccin",2022-01-12T20:59:15+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163320616022368&reply_comment_id=163359756018454,0,non-hateful,0
1322,Babu kabilanci maganar gaskiya ne,There is no race is the truth,2022-01-12T21:57:42+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163320616022368&reply_comment_id=163368489350914,0,non-hateful,0
1324,Igbo ne amma Saboda suna da Israeli da American, They are Igbo but because they are Israeli and American,2022-01-12T22:22:41+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163320616022368&reply_comment_id=163372172683879,0,non-hateful,0
1330,Ga wayanda sukaja can ba aimusuba sai ni ni mene hadina dasu," For those who went there, there is no one but me, what do I have to do with them",2022-01-13T12:16:36+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353522685744&reply_comment_id=163510392670057,0,non-hateful,0
1331,Kabir Shehu kaje makaranta,Kabir Shehu kaje makaranta,2022-01-14T20:51:34+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163335089354254&reply_comment_id=2008235126018801,0,non-hateful,0
1332,Shegu masu kidnapped da fyade da kisan jama'a haka kawai," Those who have been kidnapped, raped and massacred are just like that",2022-01-12T22:49:20+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353412685755&reply_comment_id=163375492683547,0,non-hateful,0
1336,Fulani da bambanci kuwa, Fulani is different,2022-01-12T17:58:28+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163303482690748&reply_comment_id=163327469355016,0,non-hateful,0
1340,Dalha Lawal Da hausawaba,Dalha Lawal Da hausawaba,2022-01-12T20:38:36+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163344339353329&reply_comment_id=163355136018916,0,non-hateful,0
1341,Abu Abdull Hausawa yan cikin gari kumafa, Abu Abdull Hausawa lives in the city and died,2022-01-12T20:39:07+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163344339353329&reply_comment_id=163355226018907,0,non-hateful,0
1342,"Shegen Dan shiane bazai taba goyan bayan jamian tsaroba, angayama haka kurum akatashesu ba tare da bin cikeba.", Shegen Dan should never support the security forces.,2022-01-12T20:15:49+0000,0,8,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163324389355324&reply_comment_id=163351226019307,0,non-hateful,0
1343,Toh,So,2022-01-12T20:47:34+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163324389355324&reply_comment_id=163357396018690,0,non-hateful,0
1344,allah yasa duk akarar dasu k, God made them all happy,2022-01-12T21:25:33+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163324389355324&reply_comment_id=163363782684718,0,non-hateful,0
1345,Yusuf Aliyu Sani Ghahahhh,Yusuf Aliyu Sani Ghahahhh,2022-01-13T02:39:48+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163324389355324&reply_comment_id=163405452680551,0,non-hateful,0
1349,Hakika baayi adalci ba idan har baa basu muhali ba," Of course, it is not fair if they do not give them an environment",2022-01-13T13:25:37+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163324389355324&reply_comment_id=163529256001504,0,non-hateful,0
1350,Amin Ya Allah, Amen O Allah,2022-01-12T19:48:36+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163298819357881&reply_comment_id=163346039353159,0,non-hateful,0
1351,Amin ya rabbi," Amen, Rabbi",2022-01-12T21:52:04+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163298819357881&reply_comment_id=163367752684321,0,non-hateful,0
1352,"A a Dan uwa wanna maganar kwanan nan ta fara tasowa saboda wasu suna son amfani da ita don cimma bukatunsu na siyasa,dole muyi taka tsantsan my yan arewa. Ai kano Akwai yan kuduma dasuka zama tamkar yan kasa kasancewar kano uwace mu a arewa kuma wanna tarihin ai ba bakobane."," Yes, my brother, this saying has started to come up recently because some people want to use it to achieve their political needs, we have to be careful my northerners. You know, there are Kuduma people who behave like citizens because they know that we are in the north and this history is not new.",2022-01-13T05:58:29+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163298819357881&reply_comment_id=163437356010694,0,non-hateful,0
1354,To ku daina kissansu manna inkun sancewa Hausawa da amfani gareku, So stop talking about them while you know Hausa is useful for you,2022-01-13T09:14:26+0000,0,1,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163298819357881&reply_comment_id=163473772673719,0,non-hateful,0
1355,an fa iso wurin..., have arrived there...,2022-01-15T02:38:34+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163298819357881&reply_comment_id=163920759295687,0,non-hateful,0
1358,Sorry malam Ibrahim Dabo da sauran fulani kuke cewa kawai Amma bakwa ambatar Mundubawa," Sorry Mr. Ibrahim Dabo and other Fulanis, you are only saying that, but you are not mentioning the Munduba people",2022-01-13T09:02:11+0000,0,1,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163470739340689&reply_comment_id=163471116007318,0,non-hateful,0
1360,Wallahi munyi hakimchi dayawa. Amma zan lisdafo maka Yaya da Jikokin Sarkin Kano Suleman har xuwa yanzu. Nagode sai da safe,"By God, we have many rulers. But I will list for you Yaya and Grandchildren of Emir of Kano Suleman until now. Thank you, see you in the morning",2022-01-13T23:33:03+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163470739340689&reply_comment_id=163647552656341,0,non-hateful,0
1363,"Dalilin shine alokacin sarkin kano Ibrahim dabo ya yaki manyan garuruwa har guda biyar wadanda dukanninsu sarakuna wadanda suka hada da
1 sarkin rano na wancen lokacin
2 sarkin Dambatta na wancen lokacin
3 sarkin karaye na wancen lokacin
4 Sarkin Dutse na wancen lokacin
5 sarkin Gaya na wancen lokacin 
Duk suka dawo karkashinshi ahalin yanzu  kuma
Dutse tanada Sarkin ta a jihar jigawa
Rano tanada sarkin ta a jihar kano
Karaye tanada sarkin ta a jihar kano
Gaya tanada sarkin ta jihar kano
Dambatta Kuma shiru babu labarin sarautarta"," The reason is that when the king of Kano, Ibrahim Dabo, fought five major cities, all of them kings including 1 the king of Rano at that time 2 the king of Dambatta at that time 3 the king of Karaye at that time 4 the king of Dutse at that time 5 the king of Gaya at that time When they all came back under him now Dutse has her king in Jigawa state Rano has her king in Kano state Karaye has her king in Kano state Gaya has her king in Kano state Dambatta And there is no news of her kingship",2022-01-15T06:39:07+0000,0,1,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163376292683467&reply_comment_id=163968715957558,0,non-hateful,0
1364,Ado Hamisu Ado Aa malan sarkin kano Dabo ba almajirin Sarki sulaimanu bane dukkan su almajiran shehu usmanu dan fodiyyo ne aje anemi tarihi dai.," Ado Hamisu Ado Yes, the students of the king of Kano Dabo are not the disciples of King Sulaimanu, they are all the disciples of Shehu Usmanu, the son of Fodiyo.",2022-01-16T04:27:57+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163376292683467&reply_comment_id=164197342601362,0,non-hateful,0
1365,Duk Gidajennan da aka zana akwai zuriyarsu a Kano, All the houses that have been drawn have their descendants in Kano,2022-01-15T11:46:11+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163568142664282&reply_comment_id=164021342618962,0,non-hateful,0
670,Hadai,Hadai,2022-01-12T22:05:19+0000,1,1,hu,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163369419350821,0,non-hateful,0
917,ọgbụgba ndụ,Akashi Summa,2022-01-12T20:56:56+0000,0,0,ig,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163358909351872,0,non-hateful,0
1011,Ha na nkwughachi nke eziokwu,They and his echo of honesty,2022-01-14T05:59:10+0000,0,0,ig,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=339953417946771,0,non-hateful,0
1013,Taha Allah na-anya ụgbọ ala,Taha Allah is driving,2022-01-12T20:51:51+0000,0,0,ig,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163358059351957,0,non-hateful,0
1159,Chukwu machie ndi ogbenye na ndi oji Africa,God bless the poor and black people of Africa,2022-01-14T23:17:15+0000,0,0,ig,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=1014110509314846,0,non-hateful,0
1224,GBAM,GBAM,2022-01-10T22:15:33+0000,0,0,ig,https://www.facebook.com/100180435494882/posts/290768476436076/?comment_id=291463656366558,0,non-hateful,0
1225,Enweghị mgbochi gị,There's no stopping you,2022-01-09T23:34:03+0000,0,0,ig,https://www.facebook.com/100180435494882/posts/290768476436076/?comment_id=290899576422966,0,non-hateful,0
1229,May chukwu okike abiama be us,May God bless us,2022-01-08T06:13:41+0000,0,1,ig,https://www.facebook.com/106605334919062/posts/247950844117843/?comment_id=248847977361463,0,non-hateful,0
1235,Eziokwu chineke,God's truth,2021-12-19T09:25:46+0000,0,0,ig,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149198945221075,0,non-hateful,0
1236,Otuu ewu na ukpo,A goat and a tree,2021-12-20T16:30:55+0000,0,0,ig,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150140578460245,0,non-hateful,0
1237,Anyi abugh Oru Ozo Okpara CHUKWU OKIKE Emewo kayi pua na Oru ebighebi,We are not the Work of the Son of God,2021-12-23T15:44:11+0000,0,0,ig,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2152337571573879,0,non-hateful,0
1238,Rapu arthor eze na fa bu ndi cholu ikwakpu kwa anyi na onunu fa kwakpu bulu anyi SI na ya ariputa ndi okenye aruru Ani Mana chukwu ama ekwe ka nke afu mezie ozo na aha Jesus amen. Anyi na Ana beanyi but Biafra maka na chukwu ekwugo ya. Yagazieooooooo nwannem,"Let go of Arthur, the king and those who want to destroy us and your family, destroy us. From him, the elders of Ani will come out. Ana and I are from Biafra because God said it. Yagazieooooo my brother",2021-12-19T17:01:02+0000,0,0,ig,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149444088529894,0,non-hateful,0
1239,Onye na agbada agbada ka unu na ege nti🤣🤣😂😂😂😅😅😅😅,The one who comes down comes down so you listen 🤣🤣😂😂😂😅😅😅😅😅,2021-12-19T21:34:16+0000,0,0,ig,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149566251851011,0,non-hateful,0
1241,Suo asusu Igbo oga maka na ihe eji ama ezigbo nwafo Igbo bu asusu Igbo,Learn the Igbo language because the Igbo language is the way to know a good Igbo person,2021-12-22T22:32:22+0000,0,0,ig,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2151822058292097,0,non-hateful,0
1243,Arthur Eze  is a Messe to ndi igbo,King Arthur is a Messe to the Igbo people,2021-12-19T21:01:18+0000,0,0,ig,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149553078518995,0,non-hateful,0
1244,Nwa naso,Follow me,2021-12-19T13:51:01+0000,0,0,ig,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149335621874074,0,non-hateful,0
1246,Obulu na uwazuluike di ka unu bu ndi nzuzu Ife oka eme bu iga nolu juu ka unu gbawaa igwe ka anyi fu ma na obu onye ma Ife ofuma chukwu weputalu iji zoputa anyi na aka oru ndi Nigeria ekene diri chukwu onye mere nkaa Nye anyi na aha Jesus amenoooooooooooooo,All of you and the world look like you are fools Ife oka is going to go and ask you to destroy the sky so that we know who you are and ife ifuma chukwu come out to save us with the help of Nigerians who did this give us the name Jesus knows,2021-12-17T16:35:06+0000,0,0,ig,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276193117893612,0,non-hateful,0
1247,Onye na ekwu okwuaa na ikuku ezigbo isi adiro gi nmma nkaa gosiri na ibu onye nzuzu na onwero Ife ima Ana eme ofu Ife ima na ikuku but idi na eme nkwughri na ikuku onye ngbu ifele megbukwa gi ebe afu ino na ekwughri,"The person who says this in the air is good for you, it shows that you are a fool and there is love in the air.",2021-12-17T16:21:28+0000,0,0,ig,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276187021227555,0,non-hateful,0
1248,Eziokwu,Truth,2021-12-07T11:17:01+0000,0,1,ig,https://www.facebook.com/106427484915112/posts/252353590322500/?comment_id=252388980318961,0,non-hateful,0
1249,Odogwu mwoke,A man's body,2021-12-07T19:47:31+0000,0,0,ig,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=252639370293922,0,non-hateful,0
1283,ndị Afrịka,Africans,2022-01-15T18:51:30+0000,0,0,ig,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353856019044&reply_comment_id=633128531169330,0,non-hateful,0
1309,ị ga-anwụrịrị,you're right,2022-01-13T12:56:27+0000,0,0,ig,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163506322670464&reply_comment_id=163520736002356,0,non-hateful,0
1333,anwụ niile,all sun,2022-01-12T20:53:30+0000,0,0,ig,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163354709352292&reply_comment_id=163358356018594,0,non-hateful,0
971,Umdasabo filanindaji munsaba,Three choices of Umdasabo,2022-01-15T17:59:17+0000,0,0,lg,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=605272537215514,0,non-hateful,0
778,Fulani monafokaini,Fulani monafokaini,2022-01-13T14:01:10+0000,0,1,mi,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163539109333852,0,non-hateful,0
1212,Hujjjj,Hujjjj,2022-01-12T13:10:59+0000,0,0,mn,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163268582694238,0,non-hateful,0
817,Kai wutsan walki kenan.,Kai wuhan kenan fight.,2022-01-12T21:25:43+0000,0,0,pl,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163363832684713,0,non-hateful,1
837,Allah ka tau NA asirirsu,God knows NA asirisu,2022-01-13T23:00:36+0000,0,0,sd,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=146033171124651,0,non-hateful,0
1219,Gbagaaaaaammm !!!,Yummy!!!,2022-01-10T19:02:09+0000,0,0,te,https://www.facebook.com/100180435494882/posts/290768476436076/?comment_id=291389299707327,0,non-hateful,0
723,Indemunafukaine koyayi shakaradari 100    babuanfaninsa,Indemunafukaine koyayi sugar is 100 baboonfaninsa,2022-01-13T14:19:01+0000,0,0,uz,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163543876000042,0,non-hateful,0
1252,Ninaso akasheso,You have a hot one,2022-01-13T09:22:11+0000,0,0,xh,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353292685767&reply_comment_id=163475449340218,0,non-hateful,0
1233,GBAGAM,GBAGAM,2021-12-30T20:51:05+0000,0,0,yo,https://www.facebook.com/100180435494882/posts/284231000423157/?comment_id=284615793718011,0,non-hateful,0
1245,GBAGAM,GBAGAM,2021-12-18T20:44:52+0000,0,0,yo,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276952761150981,0,non-hateful,0
1,"We know where Igboland is . We know where Yorubaland is. We know where Hausaland is, and other places like Benueland, etc. But where exactly is Fulaniland, or are they riding on the back of Hausa people? I am just asking because I don't understand why nomadic people have become our headache.","We know where Igboland is . We know where Yorubaland is. We know where Hausaland is, and other places like Benueland, etc. But where exactly is Fulaniland, or are they riding on the back of Hausa people? I am just asking because I don't understand why nomadic people have become our headache.",2021-12-20T16:22:23+0000,1,3,en,https://www.facebook.com/1630853807234713/posts/3127594570893955/?comment_id=3127769180876494,0,racist,1
11,Fulani are totally strangers,Fulani are totally strangers,2021-12-20T19:30:43+0000,0,0,en,https://www.facebook.com/1630853807234713/posts/3127594570893955/?comment_id=3127872297532849,1,racist,1
45,you are a filthy Nigerian,you are a filthy Nigerian,2022-01-13T18:06:19+0000,0,0,en,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=624868778565293,0,racist,1
69,Biafra is here already they cabals know s it and must submit to biafra to our leader demand,Biafra is here already they cabals know s it and must submit to biafra to our leader demand,2022-01-09T20:47:34+0000,0,0,en,https://www.facebook.com/100180435494882/posts/290768476436076/?comment_id=290844646428459,0,racist,1
97,LION can never be a Leopard!OHAMADIKE MNK can not CHANGE...Tell Foolanis that GOD will use them to destroy the WHOLE Northern for Keeping MNK in DSS in their LAND! Soon they understand What they Called BABYLON in BIBLE!!!,LION can never be a Leopard! OHAMADIKE MNK can not CHANGE...Tell Foolanis that GOD will use them to destroy the WHOLE Northern for Keeping MNK in DSS in their LAND! Soon they understand What they Called BABYLON in BIBLE!!!,2022-01-10T16:15:34+0000,0,0,en,https://www.facebook.com/100180435494882/posts/290768476436076/?comment_id=291313843048206,1,racist,1
151,"The question is,. Why was all this region brought together to form one Nigeria.
What is the aim of Britain giving power to Fulanis who are known to be foreigners in Nigeria.","The question is,. Why was all this region brought together to form one Nigeria.
What is the aim of Britain giving power to Fulanis who are known to be foreigners in Nigeria.",2022-01-12T16:26:18+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2167147813426188,1,racist,1
157,No one Nigeria that is scam,No one Nigeria that is scam,2022-01-18T06:47:05+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2171277063013263,0,racist,1
164,"Your parents dísownd you, that why you don't know Ígó is Biafra land","Your parents dísownd you, that why you don't know Ígó is Biafra land",2022-01-08T16:54:13+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164268937047409,1,racist,1
169,Our problems are the wicked politicians in our land they are defending their resources for uncircumcised immigrant Fulani’s for Sahel no be ju ju be that,Our problems are the wicked politicians in our land they are defending their resources for uncircumcised immigrant Fulani’s for Sahel no be ju ju be that,2022-01-08T20:09:40+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164362613704708,0,racist,1
175,No single hausa comment here. The truth is like alomo bitters.,No single hausa comment here. The truth is like alomo bitters.,2022-01-13T22:28:59+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2168060606668242,1,racist,1
195,How can regional government stop the terrorism? You are still in red list as a terrorist country as far as Fula.ni monsters remain with you. They are the problem.,How can regional government stop the terrorism? You are still in red list as a terrorist country as far as Fula.ni monsters remain with you. They are the problem.,2022-01-09T17:18:27+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164998373641132,0,racist,1
197,"Necked come we into this world and necked we will go,I see no reason why the Fulani thought they own it all  they should stop being greedy, and believe that one day they will leave all these earthly things they killing innocent people for, more so they should remove their hands from all these natural resources that does not rightfully belongs to them for peace to reign.","Necked come we into this world and necked we will go,I see no reason why the Fulani thought they own it all  they should stop being greedy, and believe that one day they will leave all these earthly things they killing innocent people for, more so they should remove their hands from all these natural resources that does not rightfully belongs to them for peace to reign.",2022-01-08T23:09:20+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164447310362905,0,racist,1
199,We the Igbos can never be the same useless woman,We the Igbos can never be the same useless woman,2022-01-08T19:14:48+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164338307040472,0,racist,1
206,"You FULANIS have not seen anything yet.. this is just the Genesis, by the time we get to Revelation, you FULANIS will understand that it's no longer business as usual","You FULANIS have not seen anything yet.. this is just the Genesis, by the time we get to Revelation, you FULANIS will understand that it's no longer business as usual",2022-01-07T18:48:14+0000,0,1,en,https://www.facebook.com/100180435494882/posts/289311309915126/?comment_id=289541526558771,0,racist,1
210,The only business the northerners can do in the South are just banditry and street begging. No shops to sell things no house to live. The live in the streets and beg or in the bush as bandits.,The only business the northerners can do in the South are just banditry and street begging. No shops to sell things no house to live. The live in the streets and beg or in the bush as bandits.,2022-01-07T12:57:57+0000,0,0,en,https://www.facebook.com/100180435494882/posts/289311309915126/?comment_id=289365676576356,0,racist,1
211,I think good move but guys rethink is IPOB are thieves in Igbo land,I think good move but guys rethink is IPOB are thieves in Igbo land,2022-01-07T11:32:39+0000,0,0,en,https://www.facebook.com/100180435494882/posts/289311309915126/?comment_id=289324256580498,1,racist,1
213,"Fools , Nigeria is not one and can never be end Nigeria now and save lives","Fools , Nigeria is not one and can never be end Nigeria now and save lives",2022-01-07T17:11:16+0000,0,2,en,https://www.facebook.com/100180435494882/posts/289311309915126/?comment_id=289496246563299,1,racist,1
214,They ALL will die in Hunger! Watch and see! Soon Alamajiri will cover the whole South and East!!! FOOLS! Who is Loosing ???,They ALL will die in Hunger! Watch and see! Soon Alamajiri will cover the whole South and East!!! FOOLS! Who is Loosing ???,2022-01-07T16:29:26+0000,0,0,en,https://www.facebook.com/100180435494882/posts/289311309915126/?comment_id=289477073231883,0,racist,1
224,Lawless country,Lawless country,2022-01-06T18:59:42+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2161796093961360/?comment_id=2162875790520057,1,racist,1
238,"He is dragging ndi Igbo to the mould, the northern have tried so many means to capture ndi Igbo but they could not succed they are now using their puppet arthur eze as another means but thank God we have people like you who can unravel their secret","He is dragging ndi Igbo to the mould, the northern have tried so many means to capture ndi Igbo but they could not succed they are now using their puppet arthur eze as another means but thank God we have people like you who can unravel their secret",2021-12-19T02:03:40+0000,0,11,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2148989461908690,0,racist,1
240,"Sir author eze on your respect always say what IAM today is through the help of the northerners full stop, and leave my people alone thanks","Sir author eze on your respect always say what IAM today is through the help of the northerners full stop, and leave my people alone thanks",2021-12-19T04:57:46+0000,5,8,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149077921899844,0,racist,1
241,Eze na ukpo may have his soft spot for the north but should also consider the total plight of the east. No doubt he is a good philanthropist but currently my take is that the east should not be compromised at all.,Eze na ukpo may have his soft spot for the north but should also consider the total plight of the east. No doubt he is a good philanthropist but currently my take is that the east should not be compromised at all.,2021-12-19T06:46:15+0000,0,7,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149130038561299,0,racist,1
242,I think he is an example of money miss Road as we say in Igbo land. The British rather than GOD gave the North power. The status quo is not sustainable in the country.,I think he is an example of money miss Road as we say in Igbo land. The British rather than GOD gave the North power. The status quo is not sustainable in the country.,2021-12-19T10:22:17+0000,0,5,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149225561885080,0,racist,1
244,The youths in igboland should know that their future is being morgaged by selfish politicians.,The youths in igboland should know that their future is being morgaged by selfish politicians.,2021-12-19T03:13:04+0000,0,5,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149026558571647,0,racist,1
246,God bless you bros I see him as an idiot only the fools he can deceive I am a Biafran nothing about north moves me I have been there I see and know them as nothing but trash of the bin where do we start from in knowledge development and culture they don't have plz let those know him should tell him to leave igbos alone from his masters we don't need them they should be on their own his money is our money a day will come when our money will accounted for us,God bless you bros I see him as an idiot only the fools he can deceive I am a Biafran nothing about north moves me I have been there I see and know them as nothing but trash of the bin where do we start from in knowledge development and culture they don't have plz let those know him should tell him to leave igbos alone from his masters we don't need them they should be on their own his money is our money a day will come when our money will accounted for us,2021-12-19T04:51:04+0000,3,10,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149073741900262,0,racist,1
247,"I shed tears������������ uncontrollable to my people BIAFRANS. What a hell of things are we doing. Why we too maryopic like this in thinking. What you have in your land, they are giving you and and you are not feeling the meaning of how bandage you are in and how your children, children, children and many more in very far future to come. Please we need to go inside and think deeper. We have to take bold step, let forget who is involved. This is our opportunity and true opportunity comes like once in while, let make best use of this GREAT OPPORTUNITY, this fearless GOD given young man brought to BIAFRANS, if mistakenly this slipps out of our hands. we will be in our graves hearing our children crying in agony for deliverance but no way. How long are we go Na stay in land of refuge, how long, what of if our children are asked to vacate the countries they are in now, do you think children your own children will be allowed? Let us think fast. MNK need to be released. Count your teeth with your tongue. Our youth are dieing in numbers were they were struggling out of country Nigeria cos nothing is for them. Nigeria is suffocating many here. Giving people money to support their business good but not in public praising those stolen from your father's land  
and giving given you the peanut.","I shed tears������������ uncontrollable to my people BIAFRANS. What a hell of things are we doing. Why we too maryopic like this in thinking. What you have in your land, they are giving you and and you are not feeling the meaning of how bandage you are in and how your children, children, children and many more in very far future to come. Please we need to go inside and think deeper. We have to take bold step, let forget who is involved. This is our opportunity and true opportunity comes like once in while, let make best use of this GREAT OPPORTUNITY, this fearless GOD given young man brought to BIAFRANS, if mistakenly this slipps out of our hands. we will be in our graves hearing our children crying in agony for deliverance but no way. How long are we go Na stay in land of refuge, how long, what of if our children are asked to vacate the countries they are in now, do you think children your own children will be allowed? Let us think fast. MNK need to be released. Count your teeth with your tongue. Our youth are dieing in numbers were they were struggling out of country Nigeria cos nothing is for them. Nigeria is suffocating many here. Giving people money to support their business good but not in public praising those stolen from your father's land  
and giving given you the peanut.",2021-12-19T06:59:42+0000,1,3,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149136518560651,0,racist,1
248,"Ndi Anambra na ego! May God help you people. As old as Arthur Eze is, there's no place in history where he played any role in the Civil War. He was M.I.A. Poverty creates praise singers.","Ndi Anambra na ego! May God help you people. As old as Arthur Eze is, there's no place in history where he played any role in the Civil War. He was M.I.A. Poverty creates praise singers.",2021-12-19T08:20:49+0000,3,2,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149171085223861,0,racist,1
252,"Author Eze  well done for helping the people . Let God bless you.but please you got it wrong by saying God gave power to the North. Biritsh gave power to the north. Please let young people know truth. God bless the north,  west, easth and  South.","Author Eze  well done for helping the people . Let God bless you.but please you got it wrong by saying God gave power to the North. Biritsh gave power to the north. Please let young people know truth. God bless the north,  west, easth and  South.",2021-12-19T16:00:00+0000,3,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149412158533087,0,racist,1
255,"Money has blinded some people,my own is that he should keep his dealings with by himself,what I don’t like is marketing fulanis to our people.","Money has blinded some people,my own is that he should keep his dealings with by himself,what I don’t like is marketing fulanis to our people.",2021-12-19T05:14:02+0000,0,1,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149086105232359,0,racist,1
